,RV_d,RV_w,RV_m,RV_next,logRV_d,logRV_w,logRV_m,logRV_next
2016-09-19,0.0009175591562396923,0.0006468888536992444,0.0005989290823454781,0.0008944196476426937,-6.993793395663605,-7.343335910807159,-7.420367193306442,-7.019335376600234
2016-09-20,0.0008944196476426937,0.0007054994479497378,0.0006230729669154981,0.0006582592589408929,-7.019335376600234,-7.256604427423222,-7.380846763685485,-7.325911541776445
2016-09-21,0.0006582592589408929,0.0007670243489732594,0.0006368166411140099,0.00037408482851905025,-7.325911541776445,-7.172991880999105,-7.359028634341833,-7.891027704727128
2016-09-22,0.00037408482851905025,0.0006944192909970432,0.0006321962861974375,0.00019899176979730875,-7.891027704727128,-7.272434470185093,-7.366310474432189,-8.522246589364288
2016-09-23,0.00019899176979730875,0.0006086629322279276,0.0005917781306839453,0.0003017201140364101,-8.522246589364288,-7.404245756643281,-7.432378603595421,-8.10601041359155
2016-09-26,0.0003017201140364101,0.0004854951237872711,0.0005811543977100278,0.0006572091969730197,-8.10601041359155,-7.630341108000604,-7.450493919577261,-7.327508025563697
2016-09-27,0.0006572091969730197,0.00043805303365333635,0.0005982764111117218,0.0005846869409853069,-7.327508025563697,-7.733170345234442,-7.421457517721004,-7.444433826556044
2016-09-28,0.0005846869409853069,0.00042333857006221915,0.0006156905280993776,0.00023053085965087065,-7.444433826556044,-7.767338060813021,-7.392765947700432,-8.375125389358889
2016-09-29,0.00023053085965087065,0.00039462777628858326,0.0006176583183173456,0.0003856281000011908,-8.375125389358889,-7.837567322449815,-7.389574974482581,-7.860636865118784
2016-09-30,0.0003856281000011908,0.00043195504232935967,0.0006229182010436365,0.0005258531381782664,-7.860636865118784,-7.747188812312175,-7.3810951857478475,-7.550488399028671
2016-10-03,0.0005258531381782664,0.00047678164715773085,0.0006320503867262773,0.000285178436829063,-7.550488399028671,-7.648451724913754,-7.366541282947413,-8.162395128816138
2016-10-04,0.000285178436829063,0.00040237549512893954,0.0006303282879209685,0.00040893153537337575,-8.162395128816138,-7.81812458930585,-7.369269623714431,-7.801962566569046
2016-10-05,0.00040893153537337575,0.0003672244140065533,0.0006281939569569779,0.0004221643496375248,-7.801962566569046,-7.9095371421691345,-7.372661431335905,-7.77011562875393
2016-10-06,0.0004221643496375248,0.0004055511120038841,0.0006315889433854342,0.00021397801452070978,-7.77011562875393,-7.810263398908719,-7.367271623128071,-8.449636816767025
2016-10-07,0.00021397801452070978,0.000371221094907788,0.0006069853664330956,0.00041159225473148695,-8.449636816767025,-7.898712460331556,-7.407005710464739,-7.7954771286873665
2016-10-10,0.00041159225473148695,0.00034836891821843206,0.0006062212890750484,0.000557435042889757,-7.7954771286873665,-7.962248242834351,-7.40826531010449,-7.492164397021268
2016-10-11,0.000557435042889757,0.0004028202394305709,0.0005415141780727849,0.0008699491563438829,-7.492164397021268,-7.8170199032840495,-7.521141124238744,-7.047075674058188
2016-10-12,0.0008699491563438829,0.0004950237636246723,0.000509775314252138,0.0011113343811361106,-7.047075674058188,-7.610904587214844,-7.58154029344619,-6.802193750506241
2016-10-13,0.0011113343811361106,0.0006328577699243895,0.0005329556644678599,0.00031778127104786894,-6.802193750506241,-7.365264695116342,-7.537072130736276,-8.05414692405723
2016-10-14,0.00031778127104786894,0.0006536184212298213,0.0005314623243417046,0.0002498502139401363,-8.05414692405723,-7.332986677565045,-7.539878060063002,-8.294648563660395
2016-10-17,0.0002498502139401363,0.0006212700130715512,0.0005093141468662503,0.0005433037094981243,-8.294648563660395,-7.3837446059120255,-7.582445351038201,-7.5178418926549675
2016-10-18,0.0005433037094981243,0.0006184437463932246,0.0005054746080414884,0.0006883749269497657,-7.5178418926549675,-7.388304160240094,-7.590012554303463,-7.281176771231797
2016-10-19,0.0006883749269497657,0.0005821289005144011,0.0004950571430737643,0.0007440478099035561,-7.281176771231797,-7.448818484425263,-7.610837159508409,-7.203405130172792
2016-10-20,0.0007440478099035561,0.0005086715862678903,0.0004882220595401672,0.005482493567355971,-7.203405130172792,-7.583707766682235,-7.624740010744316,-5.206195232737929
2016-10-21,0.005482493567355971,0.0015416140455295105,0.0007075054371953981,0.003739119479672818,-5.206195232737929,-6.474925265030819,-7.253765102052917,-5.588905101772751
2016-10-24,0.003739119479672818,0.002239467898676047,0.0008604615577023875,0.0044523482106658486,-5.588905101772751,-6.101516941913971,-7.058041501466508,-5.414323611732094
2016-10-25,0.0044523482106658486,0.003021276798909592,0.00105379594137823,0.004951682836555099,-5.414323611732094,-5.802075722747624,-6.855356356717087,-5.3080277730012355
2016-10-26,0.004951682836555099,0.003873938380830658,0.001265157883310898,0.004849487068179278,-5.3080277730012355,-5.553483594136158,-6.672558276607705,-5.328882318143193
2016-10-27,0.004849487068179278,0.004695026232485803,0.0014557159683657277,0.0029225045748010364,-5.328882318143193,-5.361251557714465,-6.532257356214745,-5.835314265029583
2016-10-28,0.0029225045748010364,0.004183028433974816,0.001561980406266443,0.00423816727817883,-5.835314265029583,-5.476719765131328,-6.4618007076255894,-5.463624325300813
2016-10-31,0.00423816727817883,0.0042828379936760185,0.0017441456980177136,0.0020407619652696527,-5.463624325300813,-5.453139383147002,-6.351490357208817,-6.19443197947601
2016-11-01,0.0020407619652696527,0.003800520744596779,0.0018193790555299163,0.0019983847136975917,-6.19443197947601,-5.572617157274686,-6.309259959424444,-6.215416017852424
2016-11-02,0.0019983847136975917,0.003209861120025278,0.0018863123089626129,0.001588385478585585,-6.215416017852424,-5.741527576411798,-6.273131462167068,-6.445037137956663
2016-11-03,0.001588385478585585,0.002557640802106539,0.0019455489926788186,0.0018811952434668456,-6.445037137956663,-5.968669967968298,-6.242211031893083,-6.275847883195804
2016-11-04,0.0018811952434668456,0.002349378935839701,0.002012470070319431,0.007424942286042066,-6.275847883195804,-6.053604225811839,-6.2083923709829305,-4.902910353779093
2016-11-07,0.007424942286042066,0.0029867339374123484,0.002330778158337819,0.0013581477779699839,-4.902910353779093,-5.8135747837485034,-6.0615530507216056,-6.601633361834542
2016-11-08,0.0013581477779699839,0.0028502110999524145,0.0023827858748582407,0.0028525755912862808,-6.601633361834542,-5.860362182200775,-6.039484898219073,-5.859532941510405
2016-11-09,0.0028525755912862808,0.0030210492754701524,0.0024937396628834587,0.0009569448427699,-5.859532941510405,-5.802151032629685,-5.993971782443917,-6.95176469923223
2016-11-10,0.0009569448427699,0.002894761148307015,0.0025118991992416468,0.0013433992313313702,-6.95176469923223,-5.844852641718317,-5.986716119061235,-6.612552062875142
2016-11-11,0.0013433992313313702,0.00278720194587992,0.0025334196571956233,0.0036490675092656424,-6.612552062875142,-5.882717037279408,-5.978185206257371,-5.613283593536784
2016-11-14,0.0036490675092656424,0.0020320269905246355,0.002648771163019693,0.0026507817062274,-5.613283593536784,-6.198721417403671,-5.933659420846381,-5.932900661276322
2016-11-15,0.0026507817062274,0.0022905537761761185,0.0027548166373460355,0.0011953176530628406,-5.932900661276322,-6.078961623335359,-5.8944043586094015,-6.729343226799736
2016-11-16,0.0011953176530628406,0.001959102188531431,0.002797792430033431,0.0010765049126658154,-6.729343226799736,-6.235268926716495,-5.878924554868524,-6.834035584723122
2016-11-17,0.0010765049126658154,0.0019830142025106137,0.0028220288483592356,0.0024386729253607566,-6.834035584723122,-6.223137216908404,-5.870299167503762,-6.0163012296780245
2016-11-18,0.0024386729253607566,0.0022020689413164906,0.0029015878482870077,0.0014253911040331354,-6.0163012296780245,-6.118357887260143,-5.842497123475738,-6.553308973791694
2016-11-21,0.0014253911040331354,0.0017573336602699895,0.00293255799802017,0.001944599996980555,-6.553308973791694,-6.343957527504325,-5.83188016586131,-6.242698928716995
2016-11-22,0.001944599996980555,0.0016160973184206205,0.0027717446539121966,0.0018726246974077982,-6.242698928716995,-6.427741037024095,-5.88827828201237,-6.280414197312944
2016-11-23,0.0018726246974077982,0.001751558727289612,0.0026869039819910597,0.0012293411931855467,-6.280414197312944,-6.347249129085383,-5.919365647049184,-6.701276787042849
2016-11-24,0.0012293411931855467,0.0017821259833935587,0.0025404036630146823,0.005633499848535276,-6.701276787042849,-6.329948198568017,-5.975432248767978,-5.179024369495533
2016-11-25,0.005633499848535276,0.002421091368028462,0.002571395345377418,0.004950738303882883,-5.179024369495533,-6.023536820645949,-5.963306552577491,-5.308218541025057
2016-11-28,0.004950738303882883,0.0031261608079984115,0.0025759976742730363,0.000992214547620819,-5.308218541025057,-5.767949574219814,-5.961518334764846,-6.915571095435865
2016-11-29,0.000992214547620819,0.0029356837181264647,0.002488257218492117,0.0020166913803611347,-6.915571095435865,-5.83081486540282,-5.996172685621843,-6.206296991371888
2016-11-30,0.0020166913803611347,0.0029644970547171323,0.0023872810413185855,0.0014580039870868155,-6.206296991371888,-5.821047854602392,-6.0376001583688685,-6.530686842185048
2016-12-01,0.0014580039870868155,0.0030102296134973854,0.0023607920423102742,0.0032852577790634012,-6.530686842185048,-5.80573888635679,-6.0487580627423565,-5.718310128128692
2016-12-02,0.0032852577790634012,0.0025405811996030104,0.002419286272554175,0.0015650811666099373,-5.718310128128692,-5.975362366024293,-6.0242826696756815,-6.459817528791923
2016-12-05,0.0015650811666099373,0.0018634497721484217,0.0024182269856461913,0.0015664864387325453,-6.459817528791923,-6.285325739246628,-6.02472061653994,-6.458920040821496
2016-12-06,0.0015664864387325453,0.001978304150370767,0.0024039220399764503,0.0023151138869166137,-6.458920040821496,-6.225515240435964,-6.0306536505306525,-6.068296354247206
2016-12-07,0.0023151138869166137,0.0020379886516818622,0.002171657112743475,0.0032844703548240576,-6.068296354247206,-6.1957918634893465,-6.1322647103859955,-5.718549841006637
2016-12-08,0.0032844703548240576,0.002403281925229311,0.0022592172298732055,0.0011880806152437117,-5.718549841006637,-6.0309199653069445,-6.092736839893955,-6.735416118225309
2016-12-09,0.0011880806152437117,0.0019838464924653728,0.002183558367325816,0.0012461570615062247,-6.735416118225309,-6.222717595455065,-6.126799408513335,-6.687690733740916
2016-12-12,0.0012461570615062247,0.0019200616714446304,0.0021967043772683765,0.0011493949267689888,-6.687690733740916,-6.255397920832563,-6.120797006566953,-6.768519538706163
2016-12-13,0.0011493949267689888,0.0018366433690519194,0.0021878859997882683,0.0009903171250654874,-6.768519538706163,-6.299815574845448,-6.124819452546933,-6.917485236803083
2016-12-14,0.0009903171250654874,0.001571684016681694,0.002067033709597352,0.003751485998388706,-6.917485236803083,-6.455607548753698,-6.181640641571889,-5.585603224599456
2016-12-15,0.003751485998388706,0.0016650871453946238,0.0021170657228774116,0.003010825293096954,-5.585603224599456,-6.397877757286132,-6.157724194786833,-5.805541020836223
2016-12-16,0.003010825293096954,0.0020296360809652723,0.0021995887974244166,0.001039390324862152,-5.805541020836223,-6.199898723189853,-6.119484800886354,-6.869120867610398
2016-12-19,0.001039390324862152,0.0019882827336364576,0.002197901770706068,0.0025542154315028893,-6.869120867610398,-6.22048391042636,-6.120252068808023,-5.970010135150539
2016-12-20,0.0025542154315028893,0.0022692468345832375,0.0022031537028034376,0.007568652341101313,-5.970010135150539,-6.0883072494086266,-6.117865398436192,-4.883740240443542
2016-12-21,0.007568652341101313,0.0035849138777904028,0.0024823928499429003,0.008230766803041278,-4.883740240443542,-5.631020800255984,-5.998532284850693,-4.799876084789877
2016-12-22,0.008230766803041278,0.004480770038720917,0.0027681277047638428,0.0020120128249380333,-4.799876084789877,-5.40796034136489,-5.889584070051346,-6.208619602839813
2016-12-23,0.0020120128249380333,0.004281007545089134,0.0027744635287424895,0.001979679983436323,-6.208619602839813,-5.453566866002391,-5.88729783740571,-6.224820021352241
2016-12-26,0.001979679983436323,0.004469065476803967,0.0028085698373902517,0.005772239361150939,-6.224820021352241,-5.410575935429828,-5.875079844257952,-5.154695152245175
2016-12-27,0.005772239361150939,0.005112670262733578,0.002814876178872782,0.0028102387361234136,-5.154695152245175,-5.276033435384335,-5.872836969023204,-5.874485804186645
2016-12-28,0.0028102387361234136,0.004160987541737998,0.002717580743974625,0.00377694251105801,-5.874485804186645,-5.482002819007854,-5.908013190018727,-5.578840429686021
2016-12-29,0.00377694251105801,0.0032702226833413437,0.002844159287767224,0.004794492827203577,-5.578840429686021,-5.722897166931497,-5.862487725092808,-5.340287326561202
2016-12-30,0.004794492827203577,0.0038267186837944527,0.002970422989896426,0.0020547898980539333,-5.340287326561202,-5.56574755739309,-5.819050881802628,-6.18758162698378
2017-01-02,0.0020547898980539333,0.003841740666717975,0.0029975496222131135,0.002489727245649777,-6.18758162698378,-5.561829690436946,-5.809960083305899,-5.9955820742401
2017-01-03,0.002489727245649777,0.0031852382436177427,0.002961389143421585,0.00036274198763074675,-5.9955820742401,-5.749228159596885,-5.822096781757486,-7.921818478620508
2017-01-04,0.00036274198763074675,0.002695738893919209,0.002906737362558894,0.000860161218577416,-7.921818478620508,-5.916082902963201,-5.84072397364103,-7.0583906065664195
2017-01-05,0.000860161218577416,0.00211238263542309,0.002874631670733661,0.0013684754121138032,-7.0583906065664195,-6.159938710132566,-5.851830692680548,-6.594057923605054
2017-01-06,0.0013684754121138032,0.0014271791524051354,0.0028316026491517154,0.0007404467569283311,-6.594057923605054,-6.552055333516383,-5.8669123851819185,-7.208256693302613
2017-01-09,0.0007404467569283311,0.001164310524180015,0.002715965212883728,0.003272195302037591,-7.208256693302613,-6.755626106012309,-5.9086078407649865,-5.72229414257563
2017-01-10,0.003272195302037591,0.0013208041354575775,0.002810697698647086,0.0009468625092609135,-5.72229414257563,-6.629514458626991,-5.874322499543838,-6.96235655528123
2017-01-11,0.0009468625092609135,0.0014376282397836108,0.002797093400817754,0.0010789649214754827,-6.96235655528123,-6.544760509428508,-5.879174436355103,-6.83175301077054
2017-01-12,0.0010789649214754827,0.0014813889803632243,0.002793892036940776,0.001585943855230035,-6.83175301077054,-6.51477506357249,-5.880319624139249,-6.446575493575421
2017-01-13,0.001585943855230035,0.0015248826689864708,0.002820965979220983,0.003972154325094952,-6.446575493575421,-6.4858377446733835,-5.8706758714156475,-5.52844665513226
2017-01-16,0.003972154325094952,0.002171224182619795,0.00283099635770763,0.0011627272405945125,-5.52844665513226,-6.132464084983519,-5.867126524104436,-6.756986877820748
2017-01-17,0.0011627272405945125,0.001749330570331179,0.0027469919007757013,0.003149621519743763,-6.756986877820748,-6.348522038305056,-5.897248783858787,-5.760472954075932
2017-01-18,0.003149621519743763,0.002189882372427749,0.0028429115005430476,0.0024708895843622842,-5.760472954075932,-6.123907402151881,-5.862926540520561,-6.003176997099202
2017-01-19,0.0024708895843622842,0.0024682673050051094,0.002839123962036656,0.0012693108984380137,-6.003176997099202,-6.004238829940762,-5.864259703243318,-6.669281046644307
2017-01-20,0.0012693108984380137,0.002404940713646705,0.002552790260097415,0.002323319278470126,-6.669281046644307,-6.030229985437546,-5.970568259214901,-6.064758349293216
2017-01-23,0.002323319278470126,0.0020751737043217403,0.0022842699180714537,0.0022455178650639253,-6.064758349293216,-6.177710367688331,-6.081708772603553,-6.098819064994681
2017-01-24,0.0022455178650639253,0.0022917318292156224,0.0022948837835317214,0.0014169605888347304,-6.098819064994681,-6.078447446299927,-6.0770730321606345,-6.559241061188608
